original_smiles,fragment_smiles,fragment
Cc1ncn(-c2nc3c(C(=O)N[C@@H](c4ccc(OC(F)(F)F)cc4)C(C)(C)O)cnn3cc2C)n1,*C(=O)c1cnn2cc(C)c(-n3cnc(C)n3)nc12,*C(=O)c1cnn2cc(C)c(-n3cnc(C)n3)nc12
Cc1ncn(-c2nc3c(C(=O)N[C@@H](c4ccc(OC(F)(F)F)cc4)C(C)(C)O)cnn3cc2C)n1,*n1cnc(C)n1,*n1cnc(C)n1
Cc1ncn(-c2nc3c(C(=O)N[C@@H](c4ccc(OC(F)(F)F)cc4)C(C)(C)O)cnn3cc2C)n1,*c1nc2c(C(=O)N[C@@H](c3ccc(OC(F)(F)F)cc3)C(C)(C)O)cnn2cc1C,*c1nc2c(C(=O)N[C@@H](c3ccc(OC(F)(F)F)cc3)C(C)(C)O)cnn2cc1C
Cc1ncn(-c2nc3c(C(=O)N[C@@H](c4ccc(OC(F)(F)F)cc4)C(C)(C)O)cnn3cc2C)n1,*C(F)(F)F,*C(F)(F)F
Cc1ncn(-c2nc3c(C(=O)N[C@@H](c4ccc(OC(F)(F)F)cc4)C(C)(C)O)cnn3cc2C)n1,*c1ccc([C@H](NC(=O)c2cnn3cc(C)c(-n4cnc(C)n4)nc23)C(C)(C)O)cc1,*c1ccc([C@H](NC(=O)c2cnn3cc(C)c(-n4cnc(C)n4)nc23)C(C)(C)O)cc1
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,*N1CCOCC1,*N1CCOCC1
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12,*c1ncnc2[nH]cc(-c3cccc(C#N)c3)c12
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,*c1cccc(C#N)c1,*c1cccc(C#N)c1
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,*c1c[nH]c2ncnc(N3CCOCC3)c12,*c1c[nH]c2ncnc(N3CCOCC3)c12
C[C@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@@H](C)C1(F)F,*c1nc(N2C[C@@H](C)C(F)(F)[C@@H](C)C2)ncc1Cl,*c1nc(N2C[C@@H](C)C(F)(F)[C@@H](C)C2)ncc1Cl
C[C@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@@H](C)C1(F)F,*c1ccc2c(c1)n(CCC(C)(C)O)c(=O)n2C,*c1ccc2c(c1)n(CCC(C)(C)O)c(=O)n2C
C[C@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@@H](C)C1(F)F,*N1C[C@@H](C)C(F)(F)[C@@H](C)C1,*N1C[C@@H](C)C(F)(F)[C@@H](C)C1
C[C@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@@H](C)C1(F)F,*c1ncc(Cl)c(Nc2ccc3c(c2)n(CCC(C)(C)O)c(=O)n3C)n1,*c1ncc(Cl)c(Nc2ccc3c(c2)n(CCC(C)(C)O)c(=O)n3C)n1
C[C@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@@H](C)C1(F)F,*CCC(C)(C)O,*CCC(C)(C)O
C[C@H]1CN(c2ncc(Cl)c(Nc3ccc4c(c3)n(CCC(C)(C)O)c(=O)n4C)n2)C[C@@H](C)C1(F)F,*n1c(=O)n(C)c2ccc(Nc3nc(N4C[C@@H](C)C(F)(F)[C@@H](C)C4)ncc3Cl)cc21,*n1c(=O)n(C)c2ccc(Nc3nc(N4C[C@@H](C)C(F)(F)[C@@H](C)C4)ncc3Cl)cc21
CCN1C(=O)CN([C@@H]2[C@H]3O[C@H](c4ccccc43)[C@H]2O)C1=O,*N1CC(=O)N(CC)C1=O,*N1CC(=O)N(CC)C1=O
CCN1C(=O)CN([C@@H]2[C@H]3O[C@H](c4ccccc43)[C@H]2O)C1=O,*[C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12,*[C@H]1[C@H](O)[C@@H]2O[C@H]1c1ccccc12
COc1c(OCCCCCCC(=O)[O-])cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,*CCCCCCC(=O)[O-],*CCCCCCC(=O)[O-]
COc1c(OCCCCCCC(=O)[O-])cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,*c1cc2oc3cc4c(c(O)c3c(=O)c2c(CC=C(C)C)c1OC)C=CC(C)(C)O4,*c1cc2oc3cc4c(c(O)c3c(=O)c2c(CC=C(C)C)c1OC)C=CC(C)(C)O4
COc1c(OCCCCCCC(=O)[O-])cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,*C(C)C,*C(C)C
COc1c(OCCCCCCC(=O)[O-])cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,*CCc1c(OC)c(OCCCCCCC(=O)[O-])cc2oc3cc4c(c(O)c3c(=O)c12)C=CC(C)(C)O4,*CCc1c(OC)c(OCCCCCCC(=O)[O-])cc2oc3cc4c(c(O)c3c(=O)c12)C=CC(C)(C)O4
CCc1cccc(CC)c1NC(=O)N[C@H](CC(C)C)C(=O)NO,*N[C@H](CC(C)C)C(=O)NO,*N[C@H](CC(C)C)C(=O)NO
CCc1cccc(CC)c1NC(=O)N[C@H](CC(C)C)C(=O)NO,*Nc1c(CC)cccc1CC,*Nc1c(CC)cccc1CC
CCc1cccc(CC)c1NC(=O)N[C@H](CC(C)C)C(=O)NO,*NO,*NO
CCc1cccc(CC)c1NC(=O)N[C@H](CC(C)C)C(=O)NO,*C(=O)[C@@H](CC(C)C)NC(=O)Nc1c(CC)cccc1CC,*C(=O)[C@@H](CC(C)C)NC(=O)Nc1c(CC)cccc1CC
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,*C(=O)C(=NOC)c1csc(N)n1,*C(=O)C(=NOC)c1csc(N)n1
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,*N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12,*N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,*O,*O
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,*C(=O)C1=C(CSc2nc(=O)c(=O)[nH]n2C)CS[C@@H]2[C@H](NC(=O)C(=NOC)c3csc(N)n3)C(=O)N12,*C(=O)C1=C(CSc2nc(=O)c(=O)[nH]n2C)CS[C@@H]2[C@H](NC(=O)C(=NOC)c3csc(N)n3)C(=O)N12
C[C@@H](c1ccc(C(F)(F)F)cc1)n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21,*[C@@H](C)c1ccc(C(F)(F)F)cc1,*[C@@H](C)c1ccc(C(F)(F)F)cc1
C[C@@H](c1ccc(C(F)(F)F)cc1)n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21,*n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21,*n1nc(CO)c2c(=O)[nH]c(=O)[nH]c21
FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,*c1nnc(CF)s1,*c1nnc(CF)s1
FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,*N1CCN(c2ncnc3sc(CC(F)(F)F)cc23)CC1,*N1CCN(c2ncnc3sc(CC(F)(F)F)cc23)CC1
FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,*N1CCN(c2nnc(CF)s2)CC1,*N1CCN(c2nnc(CF)s2)CC1
FCc1nnc(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)s1,*c1ncnc2sc(CC(F)(F)F)cc12,*c1ncnc2sc(CC(F)(F)F)cc12
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,*N1CCNCC1,*N1CCNCC1
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,*c1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1,*c1ccc(-c2cnc3c(-c4ccnc5ccccc45)cnn3c2)cc1
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,*c1ccnc2ccccc12,*c1ccnc2ccccc12
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,*c1cnn2cc(-c3ccc(N4CCNCC4)cc3)cnc12,*c1cnn2cc(-c3ccc(N4CCNCC4)cc3)cnc12
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,*c1ccc(N2CCNCC2)cc1,*c1ccc(N2CCNCC2)cc1
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1,*c1cnc2c(-c3ccnc4ccccc34)cnn2c1
O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,*S(=O)(=O)c1ccc2ncsc2c1,*S(=O)(=O)c1ccc2ncsc2c1
O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,*n1c(CCCC(=O)[O-])cc2cc(Cl)ccc21,*n1c(CCCC(=O)[O-])cc2cc(Cl)ccc21
O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,*S(=O)(=O)c1ccc2ncsc2c1,*S(=O)(=O)c1ccc2ncsc2c1
O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,*n1c(CCCC(=O)[O-])cc2cc(Cl)ccc21,*n1c(CCCC(=O)[O-])cc2cc(Cl)ccc21
Cn1c(=O)n(C)c2cc(Nc3ncccc3C#N)ccc21,*c1ncccc1C#N,*c1ncccc1C#N
Cn1c(=O)n(C)c2cc(Nc3ncccc3C#N)ccc21,*c1ccc2c(c1)n(C)c(=O)n2C,*c1ccc2c(c1)n(C)c(=O)n2C
Cn1ccc2c(ccn2CC(=O)Nc2ccncc2Cl)c1=O,*Nc1ccncc1Cl,*Nc1ccncc1Cl
Cn1ccc2c(ccn2CC(=O)Nc2ccncc2Cl)c1=O,*C(=O)Cn1ccc2c(=O)n(C)ccc21,*C(=O)Cn1ccc2c(=O)n(C)ccc21
Cn1ccc2c(ccn2CC(=O)Nc2ccncc2Cl)c1=O,*n1ccc2c(=O)n(C)ccc21,*n1ccc2c(=O)n(C)ccc21
Cn1ccc2c(ccn2CC(=O)Nc2ccncc2Cl)c1=O,*CC(=O)Nc1ccncc1Cl,*CC(=O)Nc1ccncc1Cl
