original_smiles,fragment_smiles,fragment
Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1,*Cc1c[nH]c2ccc(Cl)cc12,*Cc1c[nH]c2ccc(Cl)cc12
Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1
Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1,*C(=O)[C@@H](N)Cc1c[nH]c2cc(C)ccc12,*C(=O)[C@@H](N)Cc1c[nH]c2cc(C)ccc12
Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1
Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1,*Cc1c[nH]c2ccc(Cl)cc12,*Cc1c[nH]c2ccc(Cl)cc12
Cc1ccc2c(C[C@H](N)C(=O)NC3CCN(Cc4c[nH]c5ccc(Cl)cc45)CC3)c[nH]c2c1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3cc(C)ccc23)CC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*N1CC[C@H](F)C1,*N1CC[C@H](F)C1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*C(=O)[C@@H](C)Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*[C@H](C)C(=O)N1CC[C@H](F)C1,*[C@H](C)C(=O)N1CC[C@H](F)C1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*C1CCCC1,*C1CCCC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21,*n1ncc2c(=O)[nH]c(N[C@H](C)C(=O)N3CC[C@H](F)C3)nc21
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1,*[C@H](C)c1ccc(Cl)cc1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,*c1nc2c(cnn2C2CCCC2)c(=O)[nH]1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*C1CCCC1,*C1CCCC1
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)c1ccc(Cl)cc1,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@H](C)c3ccc(Cl)cc3)nc21
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*Cc1c[nH]c2ccc(Cl)cc12,*Cc1c[nH]c2ccc(Cl)cc12
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12,*C(=O)[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*Cc1c[nH]c2ccc(Cl)cc12,*Cc1c[nH]c2ccc(Cl)cc12
N[C@@H](Cc1c[nH]c2ccc(Cl)cc12)C(=O)NC1CCN(Cc2c[nH]c3ccc(Cl)cc23)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1,*N1CCC(NC(=O)[C@@H](N)Cc2c[nH]c3ccc(Cl)cc23)CC1
CC1(C)CN=C(N2CCN(c3ncnc4sc(CCF)cc34)CC2)S1,*C1=NCC(C)(C)S1,*C1=NCC(C)(C)S1
CC1(C)CN=C(N2CCN(c3ncnc4sc(CCF)cc34)CC2)S1,*N1CCN(c2ncnc3sc(CCF)cc23)CC1,*N1CCN(c2ncnc3sc(CCF)cc23)CC1
CC1(C)CN=C(N2CCN(c3ncnc4sc(CCF)cc34)CC2)S1,*c1ncnc2sc(CCF)cc12,*c1ncnc2sc(CCF)cc12
CC1(C)CN=C(N2CCN(c3ncnc4sc(CCF)cc34)CC2)S1,*N1CCN(C2=NCC(C)(C)S2)CC1,*N1CCN(C2=NCC(C)(C)S2)CC1
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,*c1ncnc2sc(CCC)cc12,*c1ncnc2sc(CCC)cc12
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,*N1CCN(C2=NCC(C)(C)S2)CC1,*N1CCN(C2=NCC(C)(C)S2)CC1
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,*C1=NCC(C)(C)S1,*C1=NCC(C)(C)S1
CCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,*N1CCN(c2ncnc3sc(CCC)cc23)CC1,*N1CCN(c2ncnc3sc(CCC)cc23)CC1
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4cnc5n4CCC5)s3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4cnc5n4CCC5)s3)c2cc1OC,*[C@H](C)c1ccc(-c2cnc3n2CCC3)s1,*[C@H](C)c1ccc(-c2cnc3n2CCC3)s1
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4cnc5n4CCC5)s3)c2cc1OC,*c1cnc2n1CCC2,*c1cnc2n1CCC2
COc1cc2nc(C)nc(N[C@H](C)c3ccc(-c4cnc5n4CCC5)s3)c2cc1OC,*c1ccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,*c1ccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1
Nc1nc2c(CN3C[C@H](O)[C@@H](CO)C3)c[nH]c2c(=O)[nH]1,*N1C[C@H](CO)[C@@H](O)C1,*N1C[C@H](CO)[C@@H](O)C1
Nc1nc2c(CN3C[C@H](O)[C@@H](CO)C3)c[nH]c2c(=O)[nH]1,*Cc1c[nH]c2c(=O)[nH]c(N)nc12,*Cc1c[nH]c2c(=O)[nH]c(N)nc12
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,*Nc1cc(C(C)(C)C)nn1-c1cccc(N)c1,*Nc1cc(C(C)(C)C)nn1-c1cccc(N)c1
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,*Nc1ccc(Nc2ncnc3ccccc23)cc1,*Nc1ccc(Nc2ncnc3ccccc23)cc1
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,*c1ncnc2ccccc12,*c1ncnc2ccccc12
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,*c1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2cccc(N)c2)cc1,*c1ccc(NC(=O)Nc2cc(C(C)(C)C)nn2-c2cccc(N)c2)cc1
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,*c1cccc(N)c1,*c1cccc(N)c1
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4ccccc34)cc2)n(-c2cccc(N)c2)n1,*n1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,*n1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1
NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,*c1ccccc1,*c1ccccc1
NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,*c1ccc(S(N)(=O)=O)cc1,*c1ccc(S(N)(=O)=O)cc1
NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,*c1ccccc1,*c1ccccc1
NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,*c1ccc(S(N)(=O)=O)cc1,*c1ccc(S(N)(=O)=O)cc1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*Cc1ncccn1,*Cc1ncccn1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1,*N1C[C@@H](C)[C@H](c2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)C1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*C1CCOCC1,*C1CCOCC1
C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21,*n1ncc2c(=O)[nH]c([C@@H]3CN(Cc4ncccn4)C[C@H]3C)nc21
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,*C(=O)[C@H](C)CS,*C(=O)[C@H](C)CS
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,*N1CCC[C@H]1C(=O)O,*N1CCC[C@H]1C(=O)O
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,*O,*O
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,*C(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS,*C(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*Cc1cc(C)c(F)c(C)c1,*Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*n1c(N2CCNCC2)nc2c(C3CCNCC3)cc(Cl)cc21,*n1c(N2CCNCC2)nc2c(C3CCNCC3)cc(Cl)cc21
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*N1CCNCC1,*N1CCNCC1
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*c1nc2c(C3CCNCC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1,*c1nc2c(C3CCNCC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*Cc1cc(C)c(F)c(C)c1,*Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*n1c(N2CC3(CNC3)C2)nc2c(N3CCN(C)CC3)cc(Cl)cc21,*n1c(N2CC3(CNC3)C2)nc2c(N3CCN(C)CC3)cc(Cl)cc21
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*N1CC2(CNC2)C1,*N1CC2(CNC2)C1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*c1nc2c(N3CCN(C)CC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1,*c1nc2c(N3CCN(C)CC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*N1CCN(C)CC1,*N1CCN(C)CC1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2Cc1cc(C)c(F)c(C)c1,*c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*Cc1cc(C)c(F)c(C)c1,*Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*n1c(N2CC3(CNC3)C2)nc2c(N3CCN(C)CC3)cc(Cl)cc21,*n1c(N2CC3(CNC3)C2)nc2c(N3CCN(C)CC3)cc(Cl)cc21
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*N1CC2(CNC2)C1,*N1CC2(CNC2)C1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*c1nc2c(N3CCN(C)CC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1,*c1nc2c(N3CCN(C)CC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*N1CCN(C)CC1,*N1CCN(C)CC1
Cc1cc(Cn2c(N3CC4(CNC4)C3)nc3c(N4CCN(C)CC4)cc(Cl)cc32)cc(C)c1F,*c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2Cc1cc(C)c(F)c(C)c1,*c1cc(Cl)cc2c1nc(N1CC3(CNC3)C1)n2Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*Cc1cc(C)c(F)c(C)c1,*Cc1cc(C)c(F)c(C)c1
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*n1c(N2CCNCC2)nc2c(C3CCNCC3)cc(Cl)cc21,*n1c(N2CCNCC2)nc2c(C3CCNCC3)cc(Cl)cc21
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*N1CCNCC1,*N1CCNCC1
Cc1cc(Cn2c(N3CCNCC3)nc3c(C4CCNCC4)cc(Cl)cc32)cc(C)c1F,*c1nc2c(C3CCNCC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1,*c1nc2c(C3CCNCC3)cc(Cl)cc2n1Cc1cc(C)c(F)c(C)c1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*Nc1ccc(OC)cc1,*Nc1ccc(OC)cc1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*C(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*C(=O)[C@H](C)Nc1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*[C@@H](C)C(=O)Nc1ccc(OC)cc1,*[C@@H](C)C(=O)Nc1ccc(OC)cc1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1,*c1nc2c(cnn2-c2ccccc2C)c(=O)[nH]1
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*c1ccccc1C,*c1ccccc1C
COc1ccc(NC(=O)[C@H](C)Nc2nc3c(cnn3-c3ccccc3C)c(=O)[nH]2)cc1,*n1ncc2c(=O)[nH]c(N[C@@H](C)C(=O)Nc3ccc(OC)cc3)nc21,*n1ncc2c(=O)[nH]c(N[C@@H](C)C(=O)Nc3ccc(OC)cc3)nc21
Cc1ccc(NC(=O)c2cc3cccc(O)c3oc2=N)cc1,*Nc1ccc(C)cc1,*Nc1ccc(C)cc1
Cc1ccc(NC(=O)c2cc3cccc(O)c3oc2=N)cc1,*C(=O)c1cc2cccc(O)c2oc1=N,*C(=O)c1cc2cccc(O)c2oc1=N
O=C([O-])C=CO,*CO,*CO
O=C([O-])C=CO,*CC(=O)[O-],*CC(=O)[O-]
O=C(N[C@@H]1CNC[C@H]1c1ccccc1)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1,*N[C@@H]1CNC[C@H]1c1ccccc1,*N[C@@H]1CNC[C@H]1c1ccccc1
O=C(N[C@@H]1CNC[C@H]1c1ccccc1)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1,*C(=O)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1,*C(=O)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1
O=C(N[C@@H]1CNC[C@H]1c1ccccc1)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1,*c1cnc2[nH]ccc2c1,*c1cnc2[nH]ccc2c1
O=C(N[C@@H]1CNC[C@H]1c1ccccc1)c1ccc(Cl)c(COc2cnc3[nH]ccc3c2)c1,*Cc1cc(C(=O)N[C@@H]2CNC[C@H]2c2ccccc2)ccc1Cl,*Cc1cc(C(=O)N[C@@H]2CNC[C@H]2c2ccccc2)ccc1Cl
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*Nc1cccc(C(F)(F)F)c1,*Nc1cccc(C(F)(F)F)c1
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*Nc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,*Nc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*C(C)C,*C(C)C
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*c1nn(C(C)C)c2ncnc(N)c12,*c1nn(C(C)C)c2ncnc(N)c12
CC(C)n1nc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21,*c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1,*c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1
COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1O[C@H]1CCOC1,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1
COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1O[C@H]1CCOC1,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12,*c1nc(C)nc2cc(OC)c(O[C@H]3CCOC3)cc12
COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1O[C@H]1CCOC1,*[C@H]1CCOC1,*[C@H]1CCOC1
COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1O[C@H]1CCOC1,*c1cc2c(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)nc(C)nc2cc1OC,*c1cc2c(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)nc(C)nc2cc1OC
COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1OC,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1
COc1cc2nc(C)nc(N[C@H](C)c3cc(N)cc(C(F)(F)F)c3)c2cc1OC,*c1nc(C)nc2cc(OC)c(OC)cc12,*c1nc(C)nc2cc(OC)c(OC)cc12
Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2ccccc2n1,*c1nc(C)nc2ccccc12,*c1nc(C)nc2ccccc12
Cc1nc(N[C@H](C)c2cc(N)cc(C(F)(F)F)c2)c2ccccc2n1,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1,*[C@H](C)c1cc(N)cc(C(F)(F)F)c1
CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)[O-],*C(C)(C)C(=O)[O-],*C(C)(C)C(=O)[O-]
CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)[O-],*c1ccc([C@@H]2CC2(Cl)Cl)cc1,*c1ccc([C@@H]2CC2(Cl)Cl)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCOc1ccc(OC)cc1,*CCCOc1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1nc2ccccc2o1,*c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*[C@H](CC)C(=O)[O-],*[C@H](CC)C(=O)[O-]
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1,*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1ccc(OC)cc1,*c1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCOc1ccc(OC)cc1,*CCCOc1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1nc2ccccc2o1,*c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*[C@H](CC)C(=O)[O-],*[C@H](CC)C(=O)[O-]
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1,*c1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1ccc(OC)cc1,*c1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1,*CCCN(Cc1cccc(O[C@H](CC)C(=O)[O-])c1)c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*CCCOc1ccc(OC)cc1,*CCCOc1ccc(OC)cc1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*Cc1cccc(O[C@H](CC)C(=O)[O-])c1,*Cc1cccc(O[C@H](CC)C(=O)[O-])c1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*c1nc2ccccc2o1,*c1nc2ccccc2o1
CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)[O-],*[C@H](CC)C(=O)[O-],*[C@H](CC)C(=O)[O-]
