original_smiles,fragment_smiles,fragment
COC1CC(CC(O)OC[C@@H]2C[C@H]3[C@H]4O[C@]5(CC6CCCCC6)O[C@@]4(C(C)C)C[C@@H](C)[C@]3(O5)[C@@H]3C[C@@H](C)C(O)[C@@]3(O)C2)CCC1O.[H][H],*C(O)CC1CCC(O)C(OC)C1,*C(O)CC1CCC(O)C(OC)C1
COC1CC(CC(O)OC[C@@H]2C[C@H]3[C@H]4O[C@]5(CC6CCCCC6)O[C@@]4(C(C)C)C[C@@H](C)[C@]3(O5)[C@@H]3C[C@@H](C)C(O)[C@@]3(O)C2)CCC1O.[H][H],*C[C@@H]1C[C@H]2[C@H]3O[C@@]4(CC5CCCCC5)O[C@@]2([C@H](C)C[C@]3(C(C)C)O4)[C@@H]2C[C@@H](C)C(O)[C@@]2(O)C1,*C[C@@H]1C[C@H]2[C@H]3O[C@@]4(CC5CCCCC5)O[C@@]2([C@H](C)C[C@]3(C(C)C)O4)[C@@H]2C[C@@H](C)C(O)[C@@]2(O)C1
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*O,*O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCCC,*CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCCC,*CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCCC,*CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCC(=O)O,*CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCCC,*CCC=CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*O,*O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCCC,*CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCCC,*CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCCC,*CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCC(=O)O,*CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCCC,*CCC=CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*O,*O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC,*C(=O)CCCC=CCC=CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCCC,*CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCCC,*CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCCC,*CCC=CCC=CCCCCC
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCC(=O)O,*CCCCC(=O)O
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCCC,*CCC=CCC=CCC=CCCCCC
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
CCCCCCCCCCCCCCCC(=O)O,*O,*O
CCCCCCCCCCCCCCCC(=O)O,*C(=O)CCCCCCCCCCCCCCC,*C(=O)CCCCCCCCCCCCCCC
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*O,*O
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*C(=O)CCCC=CCC=CCC=CCC=CCC=CCC,*C(=O)CCCC=CCC=CCC=CCC=CCC=CCC
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC,*CCC=CCC
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCCCC(=O)O
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC,*CCC=CCC=CCC
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCC,*CCC=CCC=CCC=CCC
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCCCC(=O)O,*CCCCC(=O)O
CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCC=CCC=CCC,*CCC=CCC=CCC=CCC=CCC
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*O,*O
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*C(=O)CCCC=CCC=CCC=C[C@@H](C)C=CCCCCC,*C(=O)CCCC=CCC=CCC=C[C@@H](C)C=CCCCCC
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*CCCCCC,*CCCCCC
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*C[C@H](C)C=CCC=CCC=CCCCC(=O)O
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*C[C@@H](C)C=CCCCCC,*C[C@@H](C)C=CCCCCC
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O,*CCC=CCC=CCCCC(=O)O
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O,*CCC=CCCCC(=O)O
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*CCC=C[C@@H](C)C=CCCCCC,*CCC=C[C@@H](C)C=CCCCCC
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*CCCCC(=O)O,*CCCCC(=O)O
CCCCCC=C[C@H](C)C=CCC=CCC=CCCCC(=O)O,*CCC=CCC=C[C@@H](C)C=CCCCCC,*CCC=CCC=C[C@@H](C)C=CCCCCC
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*OCC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1,*CC1=C[C@H]2[C@H]3O[C@@]4(Cc5ccccc5)O[C@@]2([C@H](C)C[C@]3(C(=C)C)O4)[C@@H]2C=C(C)C(=O)[C@@]2(O)C1
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*C(=O)CCCCCCCC=CCC=CCCCCC,*C(=O)CCCCCCCC=CCC=CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*O[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C,*O[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*C[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*C[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C,*[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCCCCC,*CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCC=CCCCCC,*CCC=CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C,*CCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C
CCCCCC=CCC=CCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCC=CCCCCC,*CCC=CCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C,*CCC=CCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCC=CCC=CCCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)Cc1ccc(O)c(OC)c1
